계약년월,건축년도,매칭 구,건설수주_건축(단위 백만원),건설수주_주택(단위 백만원),매매가격지수(아파트),경상수지(백만불),무역수지(백만불),대출금액(아파트)(억원),대출잔액(아파트)(억원),서울_신규_분양세대(단위: 세대),아파트 동(호)수_(단위: 호),아파트 건물면적_(천),생산자물가지수 총지수 ,전규모(1인이상) 전체임금총액[원],소비자물가지수 총지수 ,"소비자물가지수 주택, 수도, 전기 및 연료",가계대출 (연리%),경기종합지수(2020=100),경제활동인구_ 실업률(단위: %),경제활동인구_고용률(단위: %),경제활동인구_취업자(단위: 천명),국제 주요국 주가지수(KOSPI),예금은행 대출금리(신규취급액 기준)_대출평균(연%),예금은행 대출금리(잔액 기준)_총대출(연리%),주택매매가격지수(KB)_서울,소비자물가지수_총지수(가중치:1000?),"원화의 대미달러, 원화의 대위안/대엔 환율(원/달러(종가)_원",경기종합지수,S&P 500_close,S&P 500_change_rate,NASDAQ_close,NASDAQ_change_rate,DOW Jones_close,DOW Jones_change_rate,KRX300_close,KRX300_change_rate,KOSPI_close,KOSPI_change_rate,KOSDAQ_close,KOSDAQ_change_rate,평당가
202112,2015,강남구,"18,583,374","11,506,332",104.4,"6,365",-426,"12,220.34","11,482.44",60,1634,116969.1,113.21,4304510,104.04,103.4,3.66,107.3,3.5,60.4,"27,298","2,977.65",3.25,3.04,99.787,104.04,"1,183.78",107.3,4674.772772,0.001582496,15474.43173,-0.021530358,35641.33381,-0.005780897,1810.84,5.5,2977.65,4.88,1033.98,7.08,11851.12635
202112,2015,강남구,"18,583,374","11,506,332",104.4,"6,365",-426,"12,220.34","11,482.44",60,1634,116969.1,113.21,4304510,104.04,103.4,3.66,107.3,3.5,60.4,"27,298","2,977.65",3.25,3.04,99.787,104.04,"1,183.78",107.3,4674.772772,0.001582496,15474.43173,-0.021530358,35641.33381,-0.005780897,1810.84,5.5,2977.65,4.88,1033.98,7.08,13096.62398
202112,2015,강남구,"18,583,374","11,506,332",104.4,"6,365",-426,"12,220.34","11,482.44",60,1634,116969.1,113.21,4304510,104.04,103.4,3.66,107.3,3.5,60.4,"27,298","2,977.65",3.25,3.04,99.787,104.04,"1,183.78",107.3,4674.772772,0.001582496,15474.43173,-0.021530358,35641.33381,-0.005780897,1810.84,5.5,2977.65,4.88,1033.98,7.08,14144.3539
202104,1989,강남구,"14,183,240","8,377,800",98.6,518,335,"24,472.18","22,055.92",281,4194,346821.5,108.06,3485974,101.98,101.17,2.91,105.6,4,60.4,"27,214","3,147.86",2.74,2.79,92.407,101.98,"1,118.32",105.6,4141.1762,0.058986685,13900.43797,0.055557491,33803.28609,0.044172061,1912.68,1.37,3147.86,2.82,983.45,2.85,8519.79346
202105,1989,강남구,"11,699,841","5,568,538",99,"11,307","2,814","21,924.71","19,920.09",360,5090,378668,108.65,3418087,102.05,101.44,2.89,106.3,4,61.2,"27,550","3,203.92",2.72,2.78,93.144,102.05,"1,123.39",106.3,4167.849536,0.006441005,13520.22905,-0.027352297,34270.30859,0.013815891,1932.64,1.04,3203.92,1.78,981.78,-0.17,8968.203642
202108,1989,강남구,"13,557,522","6,564,711",101.7,"6,701","1,584","19,961.45","18,651.12",349,5054,365809.7,110.86,3521416,102.75,100.78,3.1,107.2,2.6,61.2,"27,603","3,199.27",2.87,2.79,96.163,102.75,"1,161.10",107.2,4453.965931,0.020682648,14856.51771,0.01485373,35243.96591,0.012792439,1914.07,-0.52,3199.27,-0.1,1038.33,0.7,8968.203642
202103,2016,강남구,"13,259,062","6,936,574",98.1,"6,689","3,948","27,308.99","24,377.98",55,4495,333976.7,107.04,3605594,101.84,101.18,2.88,104.9,4.3,59.8,"26,923","3,061.42",2.77,2.8,91.732,101.84,"1,131.06",104.9,3910.50828,0.006972225,13168.81182,-0.041390049,32373.2911,0.034822414,1886.88,1.36,3061.42,1.61,956.17,4.62,8685.026788
202104,2016,강남구,"14,183,240","8,377,800",98.6,518,335,"24,472.18","22,055.92",281,4194,346821.5,108.06,3485974,101.98,101.17,2.91,105.6,4,60.4,"27,214","3,147.86",2.74,2.79,92.407,101.98,"1,118.32",105.6,4141.1762,0.058986685,13900.43797,0.055557491,33803.28609,0.044172061,1912.68,1.37,3147.86,2.82,983.45,2.85,8931.447837
202104,2016,강남구,"14,183,240","8,377,800",98.6,518,335,"24,472.18","22,055.92",281,4194,346821.5,108.06,3485974,101.98,101.17,2.91,105.6,4,60.4,"27,214","3,147.86",2.74,2.79,92.407,101.98,"1,118.32",105.6,4141.1762,0.058986685,13900.43797,0.055557491,33803.28609,0.044172061,1912.68,1.37,3147.86,2.82,983.45,2.85,10793.31942
202104,2016,강남구,"14,183,240","8,377,800",98.6,518,335,"24,472.18","22,055.92",281,4194,346821.5,108.06,3485974,101.98,101.17,2.91,105.6,4,60.4,"27,214","3,147.86",2.74,2.79,92.407,101.98,"1,118.32",105.6,4141.1762,0.058986685,13900.43797,0.055557491,33803.28609,0.044172061,1912.68,1.37,3147.86,2.82,983.45,2.85,9889.492414
202105,2016,강남구,"11,699,841","5,568,538",99,"11,307","2,814","21,924.71","19,920.09",360,5090,378668,108.65,3418087,102.05,101.44,2.89,106.3,4,61.2,"27,550","3,203.92",2.72,2.78,93.144,102.05,"1,123.39",106.3,4167.849536,0.006441005,13520.22905,-0.027352297,34270.30859,0.013815891,1932.64,1.04,3203.92,1.78,981.78,-0.17,9832.691042
202106,2016,강남구,"15,448,828","8,843,858",100,"9,972","4,350","18,224.72","16,643.16",48,4240,299776.4,109.22,3492441,102.05,101.61,2.92,106.9,3.8,61.3,"27,637","3,296.68",2.77,2.77,94.084,102.05,"1,121.99",106.9,4238.489546,0.016948791,14097.16908,0.042672356,34289.90678,0.000571871,1986.96,2.81,3296.68,2.9,1029.96,4.91,12654.21807
202106,2016,강남구,"15,448,828","8,843,858",100,"9,972","4,350","18,224.72","16,643.16",48,4240,299776.4,109.22,3492441,102.05,101.61,2.92,106.9,3.8,61.3,"27,637","3,296.68",2.77,2.77,94.084,102.05,"1,121.99",106.9,4238.489546,0.016948791,14097.16908,0.042672356,34289.90678,0.000571871,1986.96,2.81,3296.68,2.9,1029.96,4.91,10912.95618
202106,2016,강남구,"15,448,828","8,843,858",100,"9,972","4,350","18,224.72","16,643.16",48,4240,299776.4,109.22,3492441,102.05,101.61,2.92,106.9,3.8,61.3,"27,637","3,296.68",2.77,2.77,94.084,102.05,"1,121.99",106.9,4238.489546,0.016948791,14097.16908,0.042672356,34289.90678,0.000571871,1986.96,2.81,3296.68,2.9,1029.96,4.91,12654.21807
202106,2016,강남구,"15,448,828","8,843,858",100,"9,972","4,350","18,224.72","16,643.16",48,4240,299776.4,109.22,3492441,102.05,101.61,2.92,106.9,3.8,61.3,"27,637","3,296.68",2.77,2.77,94.084,102.05,"1,121.99",106.9,4238.489546,0.016948791,14097.16908,0.042672356,34289.90678,0.000571871,1986.96,2.81,3296.68,2.9,1029.96,4.91,10523.20775
202107,2016,강남구,"10,252,826","6,957,382",100.8,"7,387","1,786","19,292.07","17,834.47",86,4646,339826.2,110.28,3769134,102.26,100.52,2.98,107.1,3.2,61.3,"27,648","3,202.32",2.77,2.77,95.029,102.26,"1,145.14",107.1,4363.712798,0.029544311,14639.07287,0.038440611,34798.80432,0.01484103,1924.17,-3.16,3202.32,-2.86,1031.14,0.11,9925.744901
202111,2016,강남구,"12,399,581","6,890,717",104.1,"6,592","2,973","16,394.80","15,353.94",202,2305,159525,113.23,3429543,103.87,103.11,3.61,107.1,2.6,61.5,"27,795","2,839.01",3.23,2.96,99.42,103.87,"1,183.37",107.1,4667.386649,0.046333365,15814.9329,0.062902063,35848.57068,0.022622767,1716.48,-3.38,2839.01,-4.43,965.63,-2.69,12860.12526
202101,2001,강남구,"10,589,107","6,436,523",97,"5,762","3,550","25,979.03","22,748.79",234,5945,443606.1,105.05,3877199,101.04,100.35,2.83,103.8,5.7,57.4,"25,818","2,976.21",2.72,2.8,89.828,101.04,"1,099.03",103.8,3793.748432,0.026638744,13186.60578,0.044976034,30821.35259,0.022315236,1847.35,2.93,2976.21,3.58,928.73,-4.1,7523.817279
202101,2001,강남구,"10,589,107","6,436,523",97,"5,762","3,550","25,979.03","22,748.79",234,5945,443606.1,105.05,3877199,101.04,100.35,2.83,103.8,5.7,57.4,"25,818","2,976.21",2.72,2.8,89.828,101.04,"1,099.03",103.8,3793.748432,0.026638744,13186.60578,0.044976034,30821.35259,0.022315236,1847.35,2.93,2976.21,3.58,928.73,-4.1,8383.682111
202106,2001,강남구,"15,448,828","8,843,858",100,"9,972","4,350","18,224.72","16,643.16",48,4240,299776.4,109.22,3492441,102.05,101.61,2.92,106.9,3.8,61.3,"27,637","3,296.68",2.77,2.77,94.084,102.05,"1,121.99",106.9,4238.489546,0.016948791,14097.16908,0.042672356,34289.90678,0.000571871,1986.96,2.81,3296.68,2.9,1029.96,4.91,9135.351632
202106,2001,강남구,"15,448,828","8,843,858",100,"9,972","4,350","18,224.72","16,643.16",48,4240,299776.4,109.22,3492441,102.05,101.61,2.92,106.9,3.8,61.3,"27,637","3,296.68",2.77,2.77,94.084,102.05,"1,121.99",106.9,4238.489546,0.016948791,14097.16908,0.042672356,34289.90678,0.000571871,1986.96,2.81,3296.68,2.9,1029.96,4.91,9733.364795
202108,2001,강남구,"13,557,522","6,564,711",101.7,"6,701","1,584","19,961.45","18,651.12",349,5054,365809.7,110.86,3521416,102.75,100.78,3.1,107.2,2.6,61.2,"27,603","3,199.27",2.87,2.79,96.163,102.75,"1,161.10",107.2,4453.965931,0.020682648,14856.51771,0.01485373,35243.96591,0.012792439,1914.07,-0.52,3199.27,-0.1,1038.33,0.7,8061.232799
202108,2001,강남구,"13,557,522","6,564,711",101.7,"6,701","1,584","19,961.45","18,651.12",349,5054,365809.7,110.86,3521416,102.75,100.78,3.1,107.2,2.6,61.2,"27,603","3,199.27",2.87,2.79,96.163,102.75,"1,161.10",107.2,4453.965931,0.020682648,14856.51771,0.01485373,35243.96591,0.012792439,1914.07,-0.52,3199.27,-0.1,1038.33,0.7,8598.648319
202109,2001,강남구,"12,260,118","7,540,232",102.7,"9,510","4,278","19,440.64","18,239.92",593,3874,286551,111.27,3961463,103.17,102.28,3.18,107.1,2.7,61.3,"27,683","3,068.82",2.96,2.83,97.624,103.17,"1,170.43",107.1,4445.543318,-0.001891037,15023.53855,0.01124226,34688.42132,-0.015762829,1832.44,-4.26,3068.82,-4.08,1003.27,-3.38,11777.8519
202109,2001,강남구,"12,260,118","7,540,232",102.7,"9,510","4,278","19,440.64","18,239.92",593,3874,286551,111.27,3961463,103.17,102.28,3.18,107.1,2.7,61.3,"27,683","3,068.82",2.96,2.83,97.624,103.17,"1,170.43",107.1,4445.543318,-0.001891037,15023.53855,0.01124226,34688.42132,-0.015762829,1832.44,-4.26,3068.82,-4.08,1003.27,-3.38,10301.56673
202107,2021,강남구,"10,252,826","6,957,382",100.8,"7,387","1,786","19,292.07","17,834.47",86,4646,339826.2,110.28,3769134,102.26,100.52,2.98,107.1,3.2,61.3,"27,648","3,202.32",2.77,2.77,95.029,102.26,"1,145.14",107.1,4363.712798,0.029544311,14639.07287,0.038440611,34798.80432,0.01484103,1924.17,-3.16,3202.32,-2.86,1031.14,0.11,12735.61595
202110,2021,강남구,"12,431,593","7,449,740",103.5,"7,904","1,812","19,290.86","18,114.18",77,2839,207742.6,112.43,3455238,103.35,102.87,3.46,107.1,2.8,61.4,"27,741","2,970.68",3.07,2.89,98.696,103.35,"1,181.87",107.1,4460.707078,0.003411003,14879.01232,-0.009619986,35055.51786,0.010582682,1776.47,-3.05,2970.68,-3.2,992.33,-1.09,13591.43328
202110,2021,강남구,"12,431,593","7,449,740",103.5,"7,904","1,812","19,290.86","18,114.18",77,2839,207742.6,112.43,3455238,103.35,102.87,3.46,107.1,2.8,61.4,"27,741","2,970.68",3.07,2.89,98.696,103.35,"1,181.87",107.1,4460.707078,0.003411003,14879.01232,-0.009619986,35055.51786,0.010582682,1776.47,-3.05,2970.68,-3.2,992.33,-1.09,12735.61595
202110,2021,강남구,"12,431,593","7,449,740",103.5,"7,904","1,812","19,290.86","18,114.18",77,2839,207742.6,112.43,3455238,103.35,102.87,3.46,107.1,2.8,61.4,"27,741","2,970.68",3.07,2.89,98.696,103.35,"1,181.87",107.1,4460.707078,0.003411003,14879.01232,-0.009619986,35055.51786,0.010582682,1776.47,-3.05,2970.68,-3.2,992.33,-1.09,14577.42957
202110,2021,강남구,"12,431,593","7,449,740",103.5,"7,904","1,812","19,290.86","18,114.18",77,2839,207742.6,112.43,3455238,103.35,102.87,3.46,107.1,2.8,61.4,"27,741","2,970.68",3.07,2.89,98.696,103.35,"1,181.87",107.1,4460.707078,0.003411003,14879.01232,-0.009619986,35055.51786,0.010582682,1776.47,-3.05,2970.68,-3.2,992.33,-1.09,13630.26594
202111,2021,강남구,"12,399,581","6,890,717",104.1,"6,592","2,973","16,394.80","15,353.94",202,2305,159525,113.23,3429543,103.87,103.11,3.61,107.1,2.6,61.5,"27,795","2,839.01",3.23,2.96,99.42,103.87,"1,183.37",107.1,4667.386649,0.046333365,15814.9329,0.062902063,35848.57068,0.022622767,1716.48,-3.38,2839.01,-4.43,965.63,-2.69,14228.09458
202111,2021,강남구,"12,399,581","6,890,717",104.1,"6,592","2,973","16,394.80","15,353.94",202,2305,159525,113.23,3429543,103.87,103.11,3.61,107.1,2.6,61.5,"27,795","2,839.01",3.23,2.96,99.42,103.87,"1,183.37",107.1,4667.386649,0.046333365,15814.9329,0.062902063,35848.57068,0.022622767,1716.48,-3.38,2839.01,-4.43,965.63,-2.69,14687.44791
202112,2021,강남구,"18,583,374","11,506,332",104.4,"6,365",-426,"12,220.34","11,482.44",60,1634,116969.1,113.21,4304510,104.04,103.4,3.66,107.3,3.5,60.4,"27,298","2,977.65",3.25,3.04,99.787,104.04,"1,183.78",107.3,4674.772772,0.001582496,15474.43173,-0.021530358,35641.33381,-0.005780897,1810.84,5.5,2977.65,4.88,1033.98,7.08,14218.20709
202112,2021,강남구,"18,583,374","11,506,332",104.4,"6,365",-426,"12,220.34","11,482.44",60,1634,116969.1,113.21,4304510,104.04,103.4,3.66,107.3,3.5,60.4,"27,298","2,977.65",3.25,3.04,99.787,104.04,"1,183.78",107.3,4674.772772,0.001582496,15474.43173,-0.021530358,35641.33381,-0.005780897,1810.84,5.5,2977.65,4.88,1033.98,7.08,13863.26194
202103,2005,강남구,"13,259,062","6,936,574",98.1,"6,689","3,948","27,308.99","24,377.98",55,4495,333976.7,107.04,3605594,101.84,101.18,2.88,104.9,4.3,59.8,"26,923","3,061.42",2.77,2.8,91.732,101.84,"1,131.06",104.9,3910.50828,0.006972225,13168.81182,-0.041390049,32373.2911,0.034822414,1886.88,1.36,3061.42,1.61,956.17,4.62,7467.643468
202107,2005,강남구,"10,252,826","6,957,382",100.8,"7,387","1,786","19,292.07","17,834.47",86,4646,339826.2,110.28,3769134,102.26,100.52,2.98,107.1,3.2,61.3,"27,648","3,202.32",2.77,2.77,95.029,102.26,"1,145.14",107.1,4363.712798,0.029544311,14639.07287,0.038440611,34798.80432,0.01484103,1924.17,-3.16,3202.32,-2.86,1031.14,0.11,3636.163297
202111,2005,강남구,"12,399,581","6,890,717",104.1,"6,592","2,973","16,394.80","15,353.94",202,2305,159525,113.23,3429543,103.87,103.11,3.61,107.1,2.6,61.5,"27,795","2,839.01",3.23,2.96,99.42,103.87,"1,183.37",107.1,4667.386649,0.046333365,15814.9329,0.062902063,35848.57068,0.022622767,1716.48,-3.38,2839.01,-4.43,965.63,-2.69,6345.104953
202109,2008,강남구,"12,260,118","7,540,232",102.7,"9,510","4,278","19,440.64","18,239.92",593,3874,286551,111.27,3961463,103.17,102.28,3.18,107.1,2.7,61.3,"27,683","3,068.82",2.96,2.83,97.624,103.17,"1,170.43",107.1,4445.543318,-0.001891037,15023.53855,0.01124226,34688.42132,-0.015762829,1832.44,-4.26,3068.82,-4.08,1003.27,-3.38,7774.767346
202109,2008,강남구,"12,260,118","7,540,232",102.7,"9,510","4,278","19,440.64","18,239.92",593,3874,286551,111.27,3961463,103.17,102.28,3.18,107.1,2.7,61.3,"27,683","3,068.82",2.96,2.83,97.624,103.17,"1,170.43",107.1,4445.543318,-0.001891037,15023.53855,0.01124226,34688.42132,-0.015762829,1832.44,-4.26,3068.82,-4.08,1003.27,-3.38,7774.767346
202104,2006,강남구,"14,183,240","8,377,800",98.6,518,335,"24,472.18","22,055.92",281,4194,346821.5,108.06,3485974,101.98,101.17,2.91,105.6,4,60.4,"27,214","3,147.86",2.74,2.79,92.407,101.98,"1,118.32",105.6,4141.1762,0.058986685,13900.43797,0.055557491,33803.28609,0.044172061,1912.68,1.37,3147.86,2.82,983.45,2.85,7805.084746
202105,2006,강남구,"11,699,841","5,568,538",99,"11,307","2,814","21,924.71","19,920.09",360,5090,378668,108.65,3418087,102.05,101.44,2.89,106.3,4,61.2,"27,550","3,203.92",2.72,2.78,93.144,102.05,"1,123.39",106.3,4167.849536,0.006441005,13520.22905,-0.027352297,34270.30859,0.013815891,1932.64,1.04,3203.92,1.78,981.78,-0.17,7592.336103
202106,2006,강남구,"15,448,828","8,843,858",100,"9,972","4,350","18,224.72","16,643.16",48,4240,299776.4,109.22,3492441,102.05,101.61,2.92,106.9,3.8,61.3,"27,637","3,296.68",2.77,2.77,94.084,102.05,"1,121.99",106.9,4238.489546,0.016948791,14097.16908,0.042672356,34289.90678,0.000571871,1986.96,2.81,3296.68,2.9,1029.96,4.91,7305.430647
202108,2006,강남구,"13,557,522","6,564,711",101.7,"6,701","1,584","19,961.45","18,651.12",349,5054,365809.7,110.86,3521416,102.75,100.78,3.1,107.2,2.6,61.2,"27,603","3,199.27",2.87,2.79,96.163,102.75,"1,161.10",107.2,4453.965931,0.020682648,14856.51771,0.01485373,35243.96591,0.012792439,1914.07,-0.52,3199.27,-0.1,1038.33,0.7,8936.771459
202109,2006,강남구,"12,260,118","7,540,232",102.7,"9,510","4,278","19,440.64","18,239.92",593,3874,286551,111.27,3961463,103.17,102.28,3.18,107.1,2.7,61.3,"27,683","3,068.82",2.96,2.83,97.624,103.17,"1,170.43",107.1,4445.543318,-0.001891037,15023.53855,0.01124226,34688.42132,-0.015762829,1832.44,-4.26,3068.82,-4.08,1003.27,-3.38,8606.192761
202104,2009,강남구,"14,183,240","8,377,800",98.6,518,335,"24,472.18","22,055.92",281,4194,346821.5,108.06,3485974,101.98,101.17,2.91,105.6,4,60.4,"27,214","3,147.86",2.74,2.79,92.407,101.98,"1,118.32",105.6,4141.1762,0.058986685,13900.43797,0.055557491,33803.28609,0.044172061,1912.68,1.37,3147.86,2.82,983.45,2.85,7201.182599
202106,2009,강남구,"15,448,828","8,843,858",100,"9,972","4,350","18,224.72","16,643.16",48,4240,299776.4,109.22,3492441,102.05,101.61,2.92,106.9,3.8,61.3,"27,637","3,296.68",2.77,2.77,94.084,102.05,"1,121.99",106.9,4238.489546,0.016948791,14097.16908,0.042672356,34289.90678,0.000571871,1986.96,2.81,3296.68,2.9,1029.96,4.91,9884.076733
202106,2009,강남구,"15,448,828","8,843,858",100,"9,972","4,350","18,224.72","16,643.16",48,4240,299776.4,109.22,3492441,102.05,101.61,2.92,106.9,3.8,61.3,"27,637","3,296.68",2.77,2.77,94.084,102.05,"1,121.99",106.9,4238.489546,0.016948791,14097.16908,0.042672356,34289.90678,0.000571871,1986.96,2.81,3296.68,2.9,1029.96,4.91,11280.64032
202101,2010,강남구,"10,589,107","6,436,523",97,"5,762","3,550","25,979.03","22,748.79",234,5945,443606.1,105.05,3877199,101.04,100.35,2.83,103.8,5.7,57.4,"25,818","2,976.21",2.72,2.8,89.828,101.04,"1,099.03",103.8,3793.748432,0.026638744,13186.60578,0.044976034,30821.35259,0.022315236,1847.35,2.93,2976.21,3.58,928.73,-4.1,11482.10104
202102,2010,강남구,"10,479,357","5,379,397",97.7,"6,520","2,302","27,830.63","24,652.74",831,5435,405221.4,105.91,3950181,101.58,100.89,2.81,104.3,4.9,58.6,"26,365","3,012.95",2.74,2.8,90.856,101.58,"1,112.31",104.3,3883.432116,0.02363986,13737.40363,0.041769494,31283.90985,0.015007688,1861.65,0.77,3012.95,1.23,913.94,-1.59,10465.69855
202107,2010,강남구,"10,252,826","6,957,382",100.8,"7,387","1,786","19,292.07","17,834.47",86,4646,339826.2,110.28,3769134,102.26,100.52,2.98,107.1,3.2,61.3,"27,648","3,202.32",2.77,2.77,95.029,102.26,"1,145.14",107.1,4363.712798,0.029544311,14639.07287,0.038440611,34798.80432,0.01484103,1924.17,-3.16,3202.32,-2.86,1031.14,0.11,10116.73152
202107,2010,강남구,"10,252,826","6,957,382",100.8,"7,387","1,786","19,292.07","17,834.47",86,4646,339826.2,110.28,3769134,102.26,100.52,2.98,107.1,3.2,61.3,"27,648","3,202.32",2.77,2.77,95.029,102.26,"1,145.14",107.1,4363.712798,0.029544311,14639.07287,0.038440611,34798.80432,0.01484103,1924.17,-3.16,3202.32,-2.86,1031.14,0.11,10116.73152
202108,2010,강남구,"13,557,522","6,564,711",101.7,"6,701","1,584","19,961.45","18,651.12",349,5054,365809.7,110.86,3521416,102.75,100.78,3.1,107.2,2.6,61.2,"27,603","3,199.27",2.87,2.79,96.163,102.75,"1,161.10",107.2,4453.965931,0.020682648,14856.51771,0.01485373,35243.96591,0.012792439,1914.07,-0.52,3199.27,-0.1,1038.33,0.7,10851.27692
202108,2010,강남구,"13,557,522","6,564,711",101.7,"6,701","1,584","19,961.45","18,651.12",349,5054,365809.7,110.86,3521416,102.75,100.78,3.1,107.2,2.6,61.2,"27,603","3,199.27",2.87,2.79,96.163,102.75,"1,161.10",107.2,4453.965931,0.020682648,14856.51771,0.01485373,35243.96591,0.012792439,1914.07,-0.52,3199.27,-0.1,1038.33,0.7,9645.386722
202108,2010,강남구,"13,557,522","6,564,711",101.7,"6,701","1,584","19,961.45","18,651.12",349,5054,365809.7,110.86,3521416,102.75,100.78,3.1,107.2,2.6,61.2,"27,603","3,199.27",2.87,2.79,96.163,102.75,"1,161.10",107.2,4453.965931,0.020682648,14856.51771,0.01485373,35243.96591,0.012792439,1914.07,-0.52,3199.27,-0.1,1038.33,0.7,11868.5179
202108,2010,강남구,"13,557,522","6,564,711",101.7,"6,701","1,584","19,961.45","18,651.12",349,5054,365809.7,110.86,3521416,102.75,100.78,3.1,107.2,2.6,61.2,"27,603","3,199.27",2.87,2.79,96.163,102.75,"1,161.10",107.2,4453.965931,0.020682648,14856.51771,0.01485373,35243.96591,0.012792439,1914.07,-0.52,3199.27,-0.1,1038.33,0.7,10070.69636
202104,2007,강남구,"14,183,240","8,377,800",98.6,518,335,"24,472.18","22,055.92",281,4194,346821.5,108.06,3485974,101.98,101.17,2.91,105.6,4,60.4,"27,214","3,147.86",2.74,2.79,92.407,101.98,"1,118.32",105.6,4141.1762,0.058986685,13900.43797,0.055557491,33803.28609,0.044172061,1912.68,1.37,3147.86,2.82,983.45,2.85,6815.149012
202104,2007,강남구,"14,183,240","8,377,800",98.6,518,335,"24,472.18","22,055.92",281,4194,346821.5,108.06,3485974,101.98,101.17,2.91,105.6,4,60.4,"27,214","3,147.86",2.74,2.79,92.407,101.98,"1,118.32",105.6,4141.1762,0.058986685,13900.43797,0.055557491,33803.28609,0.044172061,1912.68,1.37,3147.86,2.82,983.45,2.85,7506.60405
202105,2007,강남구,"11,699,841","5,568,538",99,"11,307","2,814","21,924.71","19,920.09",360,5090,378668,108.65,3418087,102.05,101.44,2.89,106.3,4,61.2,"27,550","3,203.92",2.72,2.78,93.144,102.05,"1,123.39",106.3,4167.849536,0.006441005,13520.22905,-0.027352297,34270.30859,0.013815891,1932.64,1.04,3203.92,1.78,981.78,-0.17,6659.099508
202107,2007,강남구,"10,252,826","6,957,382",100.8,"7,387","1,786","19,292.07","17,834.47",86,4646,339826.2,110.28,3769134,102.26,100.52,2.98,107.1,3.2,61.3,"27,648","3,202.32",2.77,2.77,95.029,102.26,"1,145.14",107.1,4363.712798,0.029544311,14639.07287,0.038440611,34798.80432,0.01484103,1924.17,-3.16,3202.32,-2.86,1031.14,0.11,7297.451865
202109,2007,강남구,"12,260,118","7,540,232",102.7,"9,510","4,278","19,440.64","18,239.92",593,3874,286551,111.27,3961463,103.17,102.28,3.18,107.1,2.7,61.3,"27,683","3,068.82",2.96,2.83,97.624,103.17,"1,170.43",107.1,4445.543318,-0.001891037,15023.53855,0.01124226,34688.42132,-0.015762829,1832.44,-4.26,3068.82,-4.08,1003.27,-3.38,7869.826827
